"date","fips","mmwr_week","recip_county","recip_state","series_complete_pop_pct","series_complete_yes","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","completeness_pct","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_12plus","administered_dose1_recip_12pluspop_pct","administered_dose1_recip_18plus","administered_dose1_recip_18pluspop_pct","administered_dose1_recip_65plus","administered_dose1_recip_65pluspop_pct","svi_ctgy","series_complete_pop_pct_svi","series_complete_12pluspop_pct_svi","series_complete_18pluspop_pct_svi","series_complete_65pluspop_pct_svi"
"2021-08-23T00:00:00.000","51001","34","Accomack County","VA","52.2","16854","16850","60.5","16303","63.6","6588","83","51.3","19396","60","19386","69.6","18598","72.6","6978","88","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","51163","34","Rockbridge County","VA","13.7","3082","3079","15.3","2958","15.8","1268","21","51.3","3514","15.6","3511","17.4","3353","17.9","1398","23.1","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI"
"2021-08-23T00:00:00.000","05067","34","Jackson County","AR","28.8","4822","4819","33.2","4704","35.2","1909","62.5","89.7","5933","35.5","5926","40.9","5705","42.7","2133","69.8","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","17127","34","Massac County","IL","28","3854","3851","32.4","3766","34.9","1751","59.4","97.7","5307","38.5","5303","44.7","5149","47.7","2196","74.5","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","21061","34","Edmonson County","KY","30.6","3721","3721","34.6","3589","35.9","1376","52.9","93.4","4142","34.1","4141","38.5","3948","39.5","1466","56.4","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","05135","34","Sharp County","AR","29.5","5153","5150","34.0","4967","35.8","2386","51.8","89.7","6646","38.1","6642","43.8","6304","45.5","2823","61.3","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","29161","34","Phelps County","MO","35","15620","15620","40.6","14971","42.5","4883","64.6","91","18056","40.5","18056","47.0","17073","48.5","5324","70.5","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","51005","34","Alleghany County","VA","3.7","557","557","4.2","546","4.5","232","6.1","51.3","751","5.1","750","5.7","730","6","297","7.8","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","31137","34","Phelps County","NE","30.3","2737","2737","35.8","2672","38.7","1128","59","88.9",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","42077","34","Lehigh County","PA","59.3","218889","218889","69.4","206583","72.2","61537","97.4","93.8","270245","73.2","270241","85.7","253432","88.6","73832","99.9","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","53043","34","Lincoln County","WA","41.7","4561","4561","48.3","4408","51.5","2025","71.5","96.2","4894","44.7","4894","51.8","4694","54.8","2101","74.2","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","55139","34","Winnebago County","WI","49.9","85829","85825","57.6","81352","59.4","24860","86","97","92050","53.5","92044","61.8","86446","63.1","25523","88.3","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","46103","34","Pennington County","SD","35.9","40812","40812","42.4","38567","43.9","12077","57.3","83.8","41651","36.6",,"0.0",,"0",,"0","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","54003","34","Berkeley County","WV","28.8","34355","34345","34.0","32702","35.7","10613","59.2","57.8","43360","36.4","43337","42.8","41047","44.8","12346","68.8","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","72129","34","San Lorenzo Municipio","PR","57.2","20572","20564","64.1","19064","64.5","4777","78.1","96","24335","67.6","24318","75.8","22343","75.6","5832","95.3","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","13223","34","Paulding County","GA","15.3","25864","25860","18.3","23967","19.2","7045","38.3","54.9","29961","17.8","29952","21.2","27077","21.7","7877","42.8","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","23001","34","Androscoggin County","ME","55.8","60376","60374","65.1","57054","67.2","16788","85.4","96.3","65681","60.7","65668","70.8","61779","72.7","17945","91.2","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","UNK","34","Unknown County","VI","0","6138","6132","0.0","6048","0","2509","0","85","7267","0","7255","0.0","7114","0","2784","0",,,,,
"2021-08-23T00:00:00.000","49029","34","Morgan County","UT","37","4481","4481","47.0","4143","52.3","1150","79.6","97.2","5519","45.5","5518","57.9","4947","62.4","1298","89.8","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","29061","34","Daviess County","MO","25.5","2108","2107","30.3","2040","33","849","48.5","91","2379","28.7","2378","34.2","2285","37","925","52.8","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","45041","34","Florence County","SC","41.3","57155","57084","48.7","54840","51.8","19540","81.2","93.7","67292","48.7","67182","57.3","63719","60.2","21197","88.1","High","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","19101","34","Jefferson County","IA","40.5","7415","7415","45.1","7177","46.4","2974","68.5","97.5","8126","44.4","8126","49.4","7812","50.5","3155","72.7","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","36105","34","Sullivan County","NY","48.1","36292","36288","55.8","34710","58.3","10733","73.6","97.5","39724","52.7","39718","61.1","37798","63.4","11427","78.4","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","17041","34","Douglas County","IL","36.3","7057","7049","43.1","6712","45.8","2415","67.7","97.7","8730","44.8","8711","53.2","8220","56.1","2814","78.9","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","21103","34","Henry County","KY","44.9","7244","7244","52.8","6987","56.4","2397","82.5","93.4","8321","51.6","8318","60.6","7947","64.2","2557","88","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","37019","34","Brunswick County","NC","49.2","70268","70247","54.4","68744","56.4","35784","76.8","96.3","86061","60.3","86024","66.6","83730","68.7","41645","89.4","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26117","34","Montcalm County","MI","33.9","21632","21632","39.5","20866","41.9","7899","68.1","93.8","21879","34.2","21879","39.9","21539","43.2","7997","69","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","54061","34","Monongalia County","WV","15.3","16207","16203","17.3","15391","17.4","3511","25.1","57.8","20174","19.1","20167","21.5","18978","21.5","3825","27.4","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","13073","34","Columbia County","GA","21.9","34289","34286","26.1","32055","27.3","8520","38.9","54.9","39685","25.3","39643","30.2","36475","31.1","9327","42.6","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","20183","34","Smith County","KS","38.3","1373","1373","44.3","1351","47.6","699","69.8","93.5","1473","41.1","1473","47.5","1436","50.5","728","72.7","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","54025","34","Greenbrier County","WV","33.3","11535","11529","38.1","11007","39.5","4509","55.4","57.8","13710","39.6","13697","45.3","12985","46.5","5089","62.5","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","26135","34","Oscoda County","MI","35.9","2958","2958","41.1","2919","43.9","1581","69.5","93.8","3129","38","3129","43.5","3113","46.8","1634","71.8","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","01063","34","Greene County","AL","35.5","2882","2882","41.4","2816","44.4","1218","64.4","92","4002","49.3","4001","57.5","3870","61","1536","81.3","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","48191","34","Hall County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","51197","34","Wythe County","VA","20.5","5893","5881","23.5","5629","24.5","2107","33.2","51.3","7229","25.2","7214","28.8","6912","30","2626","41.4","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","55057","34","Juneau County","WI","43.2","11541","11541","49.6","11127","52.1","4570","82.1","97","12801","48","12799","55.0","12256","57.4","4749","85.4","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","37097","34","Iredell County","NC","38.6","70243","70206","45.0","66632","47.4","22035","74.7","96.3","86590","47.6","86526","55.4","81325","57.8","24043","81.5","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","21141","34","Logan County","KY","40.1","10878","10878","47.6","10596","51","4018","79.5","93.4","12609","46.5","12609","55.1","12170","58.6","4293","85","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","35049","34","Santa Fe County","NM","58.3","87705","87700","65.5","82181","66.3","27785","72.9","83.3","94745","63",,"0.0",,"0",,"0","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","72049","34","Culebra Municipio","PR","60.8","1042","1042","68.1","1010","71.8","168","57.7","96","1701","99.2","1699","99.9","1618","99.9","368","99.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","39041","34","Delaware County","OH","62.2","130059","130059","74.2","118816","76.6","27123","91.7","97.6","133900","64","133892","76.4","121208","78.2","27512","93","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","31031","34","Cherry County","NE","27.6","1568","1568","32.8","1528","35.1","750","59.5","88.9","1682","29.6","1681","35.1","1629","37.4","761","60.4","Low","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","39155","34","Trumbull County","OH","44.9","88829","88829","51.6","85563","54.2","32913","75.3","97.6","93811","47.4","93807","54.5","89848","56.9","34351","78.6","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","54039","34","Kanawha County","WV","30.3","54002","53981","34.8","51066","35.8","18407","48.8","57.8","71201","40","71159","45.9","66567","46.7","21765","57.7","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI"
"2021-08-23T00:00:00.000","47145","34","Roane County","TN","34.7","18542","18541","39.3","18112","41.7","7646","61.8","97.8","21011","39.4","21003","44.5","20374","46.9","8170","66.1","Low-Mod","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","48065","34","Carson County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Low",,,,
"2021-08-23T00:00:00.000","41023","34","Grant County","OR","37.9","2730","2730","43.0","2677","45.1","1299","57.5","97.7","2929","40.7","2929","46.1","2859","48.2","1372","60.7","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","35037","34","Quay County","NM","27.7","2289","2289","32.2","2258","34.8","963","45.4","83.3",,"0",,"0.0",,"0",,"0","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","18017","34","Cass County","IN","36","13585","13585","42.3","13056","44.9","4931","71.6","98.6","14916","39.6","14915","46.4","14197","48.8","5078","73.7","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","55037","34","Florence County","WI","39.4","1692","1692","43.4","1654","44.9","850","73.1","97","1788","41.6","1788","45.8","1746","47.4","892","76.8","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","17139","34","Moultrie County","IL","32.7","4740","4739","38.9","4607","42.5","1971","70.1","97.7","5646","38.9","5643","46.4","5436","50.2","2282","81.1","Low-Mod","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","42129","34","Westmoreland County","PA","48.2","168327","168320","54.5","161823","56.7","61165","75.3","93.8","200682","57.5","200666","65.0","191861","67.2","75311","92.7","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","54005","34","Boone County","WV","30","6431","6427","34.4","6110","35.9","2412","53.8","57.8","7895","36.8","7889","42.2","7438","43.7","2759","61.5","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","18041","34","Fayette County","IN","31.8","7339","7339","36.8","7164","39.6","3288","69.4","98.6","7889","34.1","7889","39.5","7677","42.4","3394","71.6","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","40069","34","Johnston County","OK","31.3","3474","3474","37.1","3397","40.3","1338","61.1","93.6","4316","38.9","4316","46.1","4182","49.6","1538","70.2","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","08043","34","Fremont County","CO","35.1","16774","16768","39.1","16489","41.1","7056","66.6","97.4","18845","39.4","18831","43.9","18448","45.9","7817","73.8","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","18065","34","Henry County","IN","43.4","20800","20800","49.7","20190","52.8","7558","81.6","98.6","22403","46.7","22403","53.5","21559","56.4","7789","84.1","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","37023","34","Burke County","NC","36.2","32791","32769","41.0","31547","42.7","12280","65.6","96.3","36977","40.9","36938","46.2","35256","47.7","12800","68.4","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","04023","34","Santa Cruz County","AZ","81.6","37965","37964","98.8","34704","99.9","8618","99.9","97.5","43179","92.9","43175","99.9","38803","99.9","9333","99.9","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","08079","34","Mineral County","CO","66.1","508","506","72.8","497","75.2","215","83.3","97.4","538","70",,"0.0",,"0",,"0","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","18071","34","Jackson County","IN","43.1","19066","19064","51.3","18176","54.4","6259","85","98.6","20748","46.9","20745","55.9","19597","58.6","6485","88.1","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","21155","34","Marion County","KY","42.4","8168","8168","50.4","7882","53.9","2690","82.4","93.4","8962","46.5","8962","55.3","8555","58.5","2835","86.8","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","22057","34","Lafourche Parish","LA","33.2","32375","32374","39.1","31261","41.6","10185","65.4","96.3","40949","41.9","40945","49.5","38908","51.8","11510","73.9","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","29105","34","Laclede County","MO","29.2","10447","10447","34.9","10128","37.7","4055","63.8","91","12644","35.4","12644","42.3","12131","45.1","4539","71.5","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","23029","34","Washington County","ME","58.1","18218","18217","65.9","17492","68.7","6722","86.3","96.3","19598","62.5","19597","70.9","18721","73.5","6953","89.2","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","48495","34","Winkler County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","42073","34","Lawrence County","PA","42.3","36207","36206","48.6","35123","51.3","13516","70.1","93.8","40450","47.3","40448","54.3","38859","56.7","14144","73.4","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","45015","34","Berkeley County","SC","34.8","79306","79202","41.3","75145","43.2","22774","70.6","93.7","94790","41.6","94617","49.3","88786","51.1","24585","76.2","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","35003","34","Catron County","NM","28.1","991","991","30.2","968","31.1","524","34.3","83.3",,"0",,"0.0",,"0",,"0","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","17097","34","Lake County","IL","55.3","384974","383557","64.7","350157","66","79535","77.1","97.7","496051","71.2","493727","83.3","446838","84.3","98265","95.2","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","72077","34","Juncos Municipio","PR","55.4","21155","21150","62.2","19434","62.1","4818","74.3","96","24214","63.5","24204","71.1","22042","70.4","5221","80.5","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","25025","34","Suffolk County","MA","60.4","485601","484775","67.9","463084","68.9","76593","77.2","89.4","551637","68.6","550359","77.1","523086","77.8","84348","85","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","21203","34","Rockcastle County","KY","29.3","4886","4886","33.8","4764","36.2","1765","56.3","93.4","5567","33.3","5567","38.5","5382","40.9","1872","59.8","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","48133","34","Eastland County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","22081","34","Red River Parish","LA","25.4","2144","2144","30.0","2094","32.4","878","52.9","96.3","2708","32.1","2708","38.0","2577","39.8","990","59.6","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","47173","34","Union County","TN","26.7","5331","5331","30.9","5229","33.4","2064","55.6","97.8","6167","30.9","6166","35.8","6020","38.4","2216","59.7","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","38067","34","Pembina County","ND","43.7","2974","2974","50.5","2896","53.6","1241","76.5","95.1","3400","50","3400","57.8","3279","60.7","1363","84","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","20037","34","Crawford County","KS","38.2","14835","14835","44.7","14123","46.5","4520","73.7","93.5","16970","43.7","16970","51.1","15961","52.6","4810","78.4","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","20089","34","Jewell County","KS","38.4","1106","1106","44.6","1088","47.4","600","68.9","93.5","1172","40.7","1172","47.2","1149","50.1","616","70.7","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","31003","34","Antelope County","NE","30.9","1944","1944","36.7","1901","39.5","884","58.3","88.9",,"0",,"0.0",,"0",,"0","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","13079","34","Crawford County","GA","13.3","1654","1654","15.3","1611","16.3","552","22.9","54.9","2011","16.2","2011","18.5","1929","19.5","666","27.6","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI"
"2021-08-23T00:00:00.000","31175","34","Valley County","NE","26.4","1097","1097","31.1","1066","33.2","504","47","88.9",,"0",,"0.0",,"0",,"0","Low","Low VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI"
"2021-08-23T00:00:00.000","36025","34","Delaware County","NY","48.3","21330","21330","53.8","20548","55.6","7620","68.5","97.5","23129","52.4","23128","58.4","22180","60.1","8166","73.5","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","38057","34","Mercer County","ND","31.3","2564","2563","37.0","2519","40.1","1132","68.9","95.1","2887","35.3","2886","41.7","2822","44.9","1227","74.7","Low","Low-Mod VC/Low SVI","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","30091","34","Sheridan County","MT","39.8","1316","1316","46.2","1311","50.1","654","84.9","95.6","1399","42.3","1399","49.1","1369","52.3","667","86.6","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","48503","34","Young County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","20103","34","Leavenworth County","KS","47.8","39092","39092","56.7","37317","59.6","10068","81.9","93.5","45242","55.3","45241","65.6","42690","68.2","10783","87.7","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","06097","34","Sonoma County","CA","63.6","314410","313627","72.4","293988","73.7","84075","82.2","97.3","359002","72.6","357859","82.6","334128","83.8","95211","93","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","UNK","34","Unknown County","OR","0","54515","54480","0.0","53574","0","14438","0","97.7","66571","0",,"0.0",,"0",,"0",,,,,
"2021-08-23T00:00:00.000","51685","34","Manassas Park city","VA","1.4","239","239","1.6","225","1.7","26","1.7","51.3","259","1.5","259","1.7","239","1.8","27","1.8","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI"
"2021-08-23T00:00:00.000","31085","34","Hayes County","NE","17.8","164","164","21.3","161","22.8","69","26.7","88.9","172","18.7","172","22.4","168","23.8","73","28.3","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI"
"2021-08-23T00:00:00.000","42007","34","Beaver County","PA","40.7","66705","66703","46.5","63865","48.2","18282","50.6","93.8","73540","44.9","73536","51.3","69773","52.7","19377","53.7","Low","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI"
"2021-08-23T00:00:00.000","30003","34","Big Horn County","MT","60.9","8105","8105","78.7","7195","81.3","1797","99.9","95.6","9915","74.4","9913","96.2","8571","96.8","1956","99.9","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","56011","34","Crook County","WY","21.9","1660","1660","26.4","1647","28.8","905","56.5","96.4","1886","24.9","1886","30.0","1847","32.3","953","59.5","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Mod-High VC/Low SVI"
